date,title,link,content
2020-01-30 15:43:02,[[비즈니스 교육·연수 단신] 부동산 개발사업 최고위 과정 등],https://n.news.naver.com/mnews/article/015/0004281269?sid=101,"[
부동산 개발사업 최고위 과정상업시설, 호텔, 산업단지, 복합개발, 골프장, 도시개발사업, 도시정비 등 부동산 개발사업을 전문적으로 교육하는 프로그램이 개설된다.한국경제신문사는 4월 7일부터 11월 3일까지 서울 중림동 한국경제신문사 한경아카데미 강의실에서 ‘한경-KH 부동산 개발 최고위과정 1기’를 진행한다.커리큘럼은 ‘사업부지 확보전략 및 토지 계약 실무’ ‘시장조사 및 마케팅 수립방안’ ‘부동산 개발 사업에서의 세무이슈 및 대처방안’ ‘분양실무’ ‘감정평가’ ‘부동산 금융 조달방안’ ‘소규모 주택’ ‘근린상가’ ‘물류센터’ ‘도시개발사업’ ‘골프장 개발 사업’ ‘일본 부동산 개발’ 등 26강으로 구성된다.이현석 건국대 교수와 이장원 우미건설 상무, 박광현 회계사, 조원규 한미글로벌 이사, 이보리 나라감정평가법인 본부장, 박호경 지평 변호사, 신동우 대우건설 부장 등 각 분야 35명의 전문가가 강의를 맡는다. 학기 중 네트워킹 모임 12회차, 골프 3회차, 1박2일 국내 세미나, 졸업여행 등이 함께 진행된다. 수업은 매주 화요일 오후 4시부터 6시30분까지다. 입학은 신청서 제출 후 서류 전형과 심사 과정을 거쳐 이뤄진다. 교육비는 600만원(골프 라운딩 및 졸업여행 비용 별도)이다. 자세한 사항은 한경아카데미 홈페이지 또는 전화(02-360-4042)로 안내받을 수 있다.P2P 창업·전문가 양성과정 3기‘온라인투자연계금융업 및 이용자 보호에 관한 법률안’이 지난해 국회 법제사법위원회를 통과함에 따라 P2P 투자자의 보호가 강화되고 시장 건전성이 높아질 것으로 전망된다. 이에 따라 한경아카데미는 오는 3월 9일부터 4월 13일까지 서울 중림동 한국경제신문사 3층 강의실에서 ‘P2P 창업·전문가 양성과정 3기’를 운영한다.P2P 분야 창업 희망자와 관련 비즈니스를 계획하고 있는 사람을 대상으로 하는 이번 강좌는 P2P 실전 창업 노하우, P2P 세무·법률, P2P 전산 구축, P2P 마케팅·운영 등에 초점을 맞추고 있다. 김선웅 토피아펀드 대표와 이종석 위드펀드 대표, 차주헌 머스트핀테크 대표, 이해우 데일리펀딩 대표, 김경율 법무법인 코리아 변호사, 이상화 신흥회계법인 회계사, 김종헌 한국투자파트너스 상무 등이 전문지식과 다양한 사례를 전달할 예정이다. 수업은 매주 월요일과 수요일 오후 7시부터 10시까지 한다. 교육비 120만원. 선착순으로 30명을 받는다. 자세한 내용은 전화와 이메일 문의(02-360-4886, kjs@hankyung.com) 또는 한경아카데미 홈페이지 참조.▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		]"
2020-01-12 17:52:02,[[마켓인사이트] 'K머니'도 유럽 부동산 쇼핑…작년에만 16조원 넘어],https://n.news.naver.com/mnews/article/015/0004272409?sid=101,"[
기관투자가 너도나도 대체투자투자액 전년보다 2배 이상 급증수익률 높아 매력…'쏠림' 우려도▶마켓인사이트 1월 12일 오전 5시연기금·공제회, 증권회사, 보험회사 등 국내 기관투자가가 작년에 사들인 유럽 부동산이 125억유로(약 16조1000억원)에 이르는 것으로 나타났다. 2018년 투자액 54억유로의 두 배가 넘는 규모다. 마이너스 금리에 따른 부동산 가격 상승 기대 등으로 국내 기관이 너도나도 유럽 부동산 투자를 늘린 결과다.



12일 영국계 부동산정보서비스 업체 세빌스에 따르면 한국 기관의 지난해 유럽 지역 부동산 투자액은 전년 대비 122% 늘어난 125억유로로 집계됐다. 국내 기관의 유럽 부동산 투자는 2015년 18억유로에 불과했지만 매년 급증하다 지난해 증가폭이 한층 가팔라졌다.지역별로는 프랑스 부동산 투자액이 유럽 전체의 36%에 해당하는 45억유로(약 5조8000억원)로 가장 많았다. 미래에셋대우가 1조원 규모의 프랑스 파리 라데팡스 마중가타워를 인수한 것을 비롯해 한국투자, NH투자, 메리츠종금, 삼성 등 주요 증권사가 앞다퉈 오피스빌딩을 매입한 결과다.국내 기관들은 독일에서도 19억유로(약 2조4500억원) 규모의 부동산을 인수했다. 하나금융투자가 독일의 허브 공항인 프랑크푸르트공항과 연결된 복합상업시설 더스퀘어를 1조3000억원에 매입한 게 대표적이다.영국에서는 2018년(약 22억유로)에 비해 다소 줄어든 16억유로(약 2조600억원)의 부동산 투자가 지난해 이뤄졌다.부동산 유형별로는 유럽의 도심 오피스 빌딩에 가장 많은 11조6000억원이 몰렸다. 국내 기관들은 물류창고 등 산업용 부동산도 4조원어치를 사들인 것으로 나타났다.국내 기관이 지난해 유럽 부동산 투자를 대폭 늘린 것은 높은 수익률 때문이다. 유럽 대도시 중심가 빌딩의 임대수익률은 서울 도심 오피스 빌딩과 비슷하다. 하지만 레버리지(부채 조달)까지 감안한 투자수익률은 유럽이 한국보다 2~3%포인트 높다는 설명이다. 유럽 현지 금융기관에선 연 1%대 초반의 싼 금리로 대출을 받을 수 있어서다. 여기에 유럽 부동산 가격이 상승하면 투자 회수 시점에 매각 차익도 기대할 수 있다.윤재원 세빌스코리아 해외투자자문 팀장은 “유럽은 작년에 이어 올해도 저금리로 인한 레버리지 효과와 유로-원화 간 환 프리미엄으로 인한 추가 수익을 기대할 수 있을 것으로 보인다”며 “올해는 유럽 뿐 아니라 미국 등 지역 다변화도 이루어질 것”이라고 전망했다.일각에선 국내 기관들의 부동산 투자가 같은 지역에 지나치게 많이 쏠리는 것은 바람직하지 않다는 우려도 나온다. 연기금 관계자는 “유럽의 초저금리가 지금처럼 계속 지속될지는 아무도 모르는 일”이라며 “금리 상승 또는 지역 불황에 대비해 리스크를 분산해야 한다”고 지적했다.이현일 기자 hiuneal@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		]"
2020-01-09 09:20:15,"[[강세 토픽] 남북경협 - DMZ 테마, 삼륭물산 +12.18%, 코아스 +7.56%]",https://n.news.naver.com/mnews/article/366/0000464127?sid=004,"[
			[남북경협 - DMZ] 테마가 강세다. 전일 대비 2.54% 상승세이다. 삼륭물산(014970)+12.18%, 코아스(071950)+7.56%, 딜리(131180)+5.92% 등이 테마 상승을 이끌고 있다.테마 설명남북 관계 개선에 따라 DMZ(비무장지대) 관련주 부각.2018년 4월 27일 남북 정상회담에서 상호 간 군사적 긴장 완화와 신뢰 구축을 위해 적대행위 전면 중지, DMZ 평화 지대화 등 충돌방지 대책을 마련키로 함. 이에 따라 5월 1일부터 군사분계선(MDL) 일대의 확성기 방송과 전단 살포를 비롯한 모든 적대 행위들을 중지하고 그 수단을 철폐.2018년 6월 북미 정상회담에서 합의한 4 개항 중 ‘전쟁포로 유골의 즉각적인 송환을 포함해 전쟁포로와 실종자의 유해 복구를 약속한다’는 내용이 포함됨. 2019년 2월 행정안전부는 발전종합계획을 변경. DMZ 등 접경지역에 13조2천억 원을 투자하기로 함. 남북교류·협력 기반 구축, 균형발전 기반 구축, 생태·평화 관광 활성화, 생활 SOC 확충 등 4대 전략에 따라 2030년까지 225개 사업에 국비 5조4천억원, 지방비 2조2천억원, 민자 5조6천억원을 투입. 2022년까지 DMZ 인근 456㎞(인천 강화∼강원 고성)를 잇는 도보여행길을 조성하겠다고 밝힘. 국방부도 DMZ 동부 지역(고성)을 안보 견학 시범 구간으로 지정해 2019년 4월 말부터 일반 국민에게 개방할 예정(2019.04.03). 또한 문재인 대통령이 평화관광·환경생태관광을 적극적으로 지원하겠다며 DMZ 관광 활성화 의지를 밝힘(2019.04.02). 유엔군사령부는 ""에이브럼스 사령관이 한국의 평화 둘레길 프로젝트 1단계를 승인했다""고 밝힘. 이렇듯 유엔사가 고성 DMZ 평화 둘레길 개방을 최종 승인함에 따라 4월 27일 예정대로 민간인 관광이 진행될 전망. 고성 DMZ 평화 둘레길은 도보로 통일전망대에서 출발해 해안 철책을 따라 이동 후 차량으로 금강산전망대를 견학하고 통일전망대를 복귀하는 코스. 정부는 고성 구간을 시작으로 파주·철원 구간 DMZ 평화 둘레길을 단계적으로 개방할 방침(2019.04.24).이에 따라 DMZ와 인접한 경기도 파주에 부동산 및 물류센터를 보유하고 있거나, 평화공원 조성과 지뢰 제거를 추진할 때 수혜를 볼 수 있는 등 관련 기업들이 수혜주로 부각.(마지막 업데이트 2019. 4. 24)※ 토픽은 종목 추천이 아닌 정보 제공을 목적으로 함. 상기 종목의 투자로 인한 책임은 투자자 본인에게 있음.관련 종목남북경협 - DMZ 테마 차트



3개월 등락률 -0.61%



1개월 등락률 +2.41%



1주 등락률 +0.13%[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.][C-Biz봇]	[조선비즈 창간 10주년 기획 '다시쓰다 도시3.0' 기사 보러가기]	[네이버 메인에서 조선비즈 받아보기]	[조선비즈 바로가기] 	chosunbiz.com
]"
2020-01-30 15:32:08,[대형 유통업체 작년 영업이익률 '뚝'…올해도 가시밭길 예고],https://n.news.naver.com/mnews/article/030/0002864811?sid=101,"[




지난 1일 진행한 이마트 초탄일 행사지난해 국내 대형유통업체 수익성이 급감한 것으로 나타났다. 외형성장이 제한된 상황에서 가격·판촉경쟁 등 비용 부담이 심화된 탓이다. 올해도 민간소비 부진과 온라인 고객 이탈이 심화되며 대형마트를 중심으로 저조한 실적을 지속할 전망이다.30일 한국신용평가에 따르면 롯데·신세계·현대백화점 등 주요 업체의 지난해(1~3분기) 합산 영업이익률은 2.3%로 전년 동기대비 0.8%포인트 하락했다. 2013년 4.8%에 달했던 유통업 영업이익률은 정부 규제와 소비패턴 변화가 맞물리며 절반 수준으로 급락했다.송민준 한신평 기업평가본부 실장은 “강도 높은 가격·판촉 정책으로 매출 하락은 방어했지만 이로 인해 수익성도 꾸준히 저하됐다”고 말했다. 집객력을 유지하기 위한 기존점 리뉴얼과 초저가 정책, 신규 투자로 인해 재무 부담이 가중됐다는 평가다.실제 지난해 백화점·대형마트 등 오프라인 유통업체 매출은 0.9% 줄며 5년 만에 역성장 했다. 반면 온라인 유통업체 매출은 14.2%나 증가했다. 단순 소비패턴 변화뿐 아니라 무신사·마켓컬리 등 경쟁력을 갖춘 온라인 신규 채널도 늘어났다.온라인 시장 침투는 가속화하는 양상이다. 국내 전체 소매판매액 중 온라인 채널이 차지하는 비중은 2015년 13.2%에서 지난해 28.1%로 2배 이상 늘었다. 이에 맞선 기존점 리뉴얼과 신규 점포개발, 물류 인프라 투자 등으로 대형 유통업체의 수익성 개선 여력도 제한될 수밖에 없다.외부 환경도 비우호적이다. 특히 민간소비 저성장 기조가 지속되고 있다. 가계부채는 국내총생산(GDP) 대비 80%를 상회하고 작년 3분기 합계출산율은 0.88%로 역대 최저치로 떨어졌다. 소비여력이 제한된 상황에서 올해는 신종 코로나바이러스 감염증 여파로 소비심리가 더욱 위축될 공산이 커졌다.특히 대형마트 수익성 하락이 다른 업태보다 두드러질 전망이다. 지난해 대형마트 매출은 전년대비 5.1%나 감소했다. 소비가 온라인·편의점으로 전환되며 업태에서 차지하는 비중도 20.2%까지 줄었다. 인건비·임차료 등 고정비 부담도 지속 증가하는 추세다. 송 실장은 “대형마트는 기존점 총매출이 역성장한데다, 점유율을 유지하기 위한 판관비 부담이 불가피한 만큼 당분간 저하된 수익구조를 벗어나기 어려울 것”이라고 전망했다.백화점도 소득 양극화와 밀레니얼 세대에 힘입어 명품·리빙 수요가 꾸준히 증가하고 있지만, 저마진 카테고리에 기댄 실적 개선은 한계가 있다. 2015년 한 자릿수에 그쳤던 백화점 명품 브랜드 매출 비중은 지난해 23.3%까지 확대됐지만, 이 기간 영업이익률은 6.1%에서 4.8%까지 줄었다.업계 관계자는 “올해 유통업체는 온라인 신사업과 기존 사업의 시너지 여부와 투자자금 조달 방식에 따라 희비가 갈릴 전망”이라며 “보유 자산에 기반한 재무탄력성을 토대로 부동산 자산 활용이 본격화 될 것”이라고 말했다.박준호기자 junho@etnews.com▶ 네이버 모바일에서 [전자신문] 채널 구독하기▶ 전자신문 바로가기 [Copyright ⓒ 전자신문 &amp; 전자신문인터넷, 무단전재 및 재배포 금지]
]"
2020-01-21 16:48:13,"[장흥군, 명절 연휴 도로명주소 홍보 펼쳐]",https://n.news.naver.com/mnews/article/468/0000618010?sid=102,"[




‘설’을 앞두고 재래시장을 찾은 손님과 상인, 귀성객들에게 길 찾기 방법을 안내하고 홍보물품 및 안내문을 나눠주는 모습.(제공=장흥군)[장흥=스포츠서울 오우정 기자] 전남 장흥군은 설 명절을 맞아 지난 20일부터 21일까지(2일간) 이동인구가 집중되는 장흥전통시장과 대형마트, 버스터미널 등을 중심으로 도로명주소 홍보 캠페인을 펼쳤다.군은 이날 ‘설’을 앞두고 재래시장을 찾은 손님과 상인, 귀성객들에게 길 찾기 방법을 안내하고 홍보물품 및 안내문을 나눠주는 등 올바른 도로명주소 사용법을 소개했다.특히, 설 명절을 맞아 물류배송이 집중되는 우체국, 택배업체 등을 방문해 도로명주소안내지도를 배부하고 도로명주소의 생활 편리성과 올바를 사용법을 안내했다.아울러, 기존의 홍보활동을 병행하면서 관내 음식점, 부동산중개업소 등 도로명주소를 사용하는 업체를 대상으로 도로명주소를 바르게 이해하고 친숙하게 받아들일 수 있도록 지속적으로 알릴 계획이다. 군 관계자는 “이번 캠페인을 시작으로 올해도 도로명주소의 전면사용과 사용의 편리성을 집중 홍보할 것이며, 생활 밀착형 홍보활동을 지속적으로 펼쳐 실생활 속에서 도로명주소를 쉽게 생활화하는데 초점을 맞춰 홍보하겠다”고 말했다.오우정기자 jhohjong@sportsseoul.com[기사제보 news@sportsseoul.com]  Copyright ⓒ 스포츠서울&amp;sportsseoul.com
]"
2020-01-13 18:58:04,[[데스크 칼럼] 토건의 공과(功過)],https://n.news.naver.com/mnews/article/082/0000973501?sid=110,"[
김마선  부동산팀장



그의 변신은 유쾌했다. MC(프로그램 진행자), 개그맨 정도로 알던 유재석이 트로트 가수라니. 어설픈 느낌이 외려 신선했다. ‘합정역 5번 출구’와 함께 선보인 노래가 ‘사랑의 재개발’이다. “모조리 싹 다~ 갈아엎어주세요/머리부터 발끝까지/모조리 싹 다~ 갈아 엎어주세요/나비 하나 날지 않던 나의 가슴에/재개발해 주세요~.” 중독성 강한 가사와 멜로디였다.문 대통령 “부동산 투기와의 전쟁 안 져”부정적 시각 불구 건설·부동산 기능 중요부산대개조 프로젝트, 민·관 힘 결집해야직업병일까. 이 노래에서 필자가 달리 주목한 것은 ‘재개발’이었다. 노래에서의 느낌은 긍정적이다. 봄에 논밭을 싹 갈아엎는 농부의 쟁기질처럼 말이다. 그런데 현실에서도 과연 그럴까. 적어도 요즘 행정의 영역에서는 ‘모조리 싹 다 허물고 새로 짓는 것’은 꺼린다. 그 자리를 대신하는 것이 소규모 개발, 재생 따위다. 문재인 대통령의 대선 공약도 도시재생뉴딜이다.지난해 9월 26일 부산시는 부산건축선언을 했다. 오거돈 부산시장은 무분별한 개발과 획일적인 건축 디자인을 반성하면서 사람 중심 도시로 바꾸겠다고 밝혔다. 물류 중심의 ‘개발과 확장’에서 탈피, 시민 중심의 ‘관리와 공유’를 지향하겠다고 다짐했다. 배경으로 꼽은 것이 인구 감소와 산업구조 변화인데, 역시 바탕에 기존 건축·건설에 대한 부정적 인식이 깔려 있다.현 정부 들어 건설·부동산 업계는 많이 움츠러 있다. 문재인 대통령은 지난해 11월 19일 국민과의대화에서 “성장률과 관련한 어려움을 겪더라도 부동산을 경기부양수단으로 활용하지 않겠다”고 말했다. 불과 한 달 뒤 나온 것이 ‘12·16 부동산 대책’이다. 지난 8일 신년사에서는 “부동산 투기와의 전쟁에서 지지 않겠다”고 밝혔다. 올 4월 총선을 앞두고 부동산 규제가 완화할지도 모른다던 기대는 여지없이 무너졌다. 정부의 2020년 경제정책운용방안을 보면 건설 부문에서 2.4%의 감소를 예상했다. 토목 분야의 보완에도 불구하고 주택건설이 크게 감소할 것으로 전망했다.그렇다면 대안은? 국토교통부에 따르면 우리나라 전체 취업자의 7%(200만 명)가 건설 관련 일을 하고 있다. 건설투자는 국내총생산(GDP)의 15%를 차지한다. 부산의 경우, 하도급 업체에서 일하는 근로자가 월 16만 명에 달할 것으로 추산된다. 현재의 정책적 환경에서는 민간, 특히 주택 부문에서 투자 활성화를 기대하기는 어렵다. 정부가 SOC(사회간접자본) 등의 공공투자를 더 늘려야 하는 이유다. 우리 경제는 베트남, 중동, 중국 특수를 발판 삼아 성장했다. 일부는 북한 특수를 기대하지만 아직 이렇다할 성과는 없다.한 해가 저물어가던 지난달 23일 부산시가 부산대개조 10대 프로젝트를 내놓았다. 딱히 새로울 것은 없었다. 흩어져 있던 주요 사업을 ‘대개조’라는 이름으로 엮은 정도였다. 어쨌든 부산시는 이 프로젝트의 추진 배경으로 부산 경제의 저성장 장기화, 주력산업 침체, 도시의 급격한 쇠락 등을 꼽았다. 냉정한 진단이다.좀 길지만 10대 프로젝트를 짚어보자. 북항통합개발과 원도심 재생, 경부선 철도 지하화, 에코델타시티 조성, 센텀2지구 도시첨단산단 조성, 사상 스마트시티 조성, 동삼혁신지구와 연계한 영도 부스트 벨트, 동남권 관문공항, 2030월드엑스포 개최, 부산신항~김해 고속도로, 사상~해운대 지하 고속도로. 부산시는 이 사업들의 키워드로 연결, 혁신, 균형을 내세웠다.10가지에는 공통분모가 있다. 바로 건설·부동산 분야다. 환경단체는 지난 9일 부산대개조를 토건주의적 발상이라고 비판했다. 하지만 건설·부동산도 엄연히 중요한 기능이다. 부산건축선언을 했던 부산시가 모순돼 보이는 부산대개조 프로젝트를 내놓은 이유가 무엇이겠는가. 개발과 보존의 절충은 행정의 숙명이다.새해를 닷새 앞두고 서면 호텔에서 ‘부산건설인의 밤’이 열렸다. 부산건설협회가 마련한 자리였다. 250명 남짓 건설인이 모였다. 이 행사가 열린 것은 8년 만이다. 박만일 회장이 밝힌 재개 배경은 이랬다. “경기가 어려운데 흥청망청해서야 되겠냐는 지적도 있지만, 그럴수록 서로 만나 좋은 이야기를 나누고 어깨도 펴야 안 되겠습니까.” 이 자리에는 오거돈 부산시장도 왔다. 공공성도 필요하지만 현실은 현실이다. 토건의 공과는 냉정히 평가하되, 그 중요성이 간과되어서는 안 될 일이다. 새해 부산이 어깨를 펴게 민·관이 힘을 모아주길 바란다. 더불어 건설·부동산 업계의 변신도 기대해본다. 뽕짝 가수 유재석처럼. msk@busan.com▶ 네이버에서 부산일보 구독하기 클릭!▶ '터치 부산' 앱 출시, 부산일보 지면을 내 손 안에!▶ 부산일보 홈 바로가기
]"
2020-01-16 03:11:16,"[""연금자산 불리려면 RAISE에 주목하라""]",https://n.news.naver.com/mnews/article/023/0003500877?sid=101,"[
[미래에셋은퇴연구소 제안] Relaxing : 주택연금 55세로 낮춰 Annuitizing : 퇴직금을 연금으로 Improving : 리츠에도 투자 가능 Supporting : 세액 공제도 늘어 Easing : 저소득자에 월 30만원베이비부머(1955~1963년생)의 상징인 '58년 개띠' 76만명이 올해 62세가 되면서 국민연금을 받기 시작한다. 베이비부머의 맏이 격인 1955년생 70만명은 올해 기초연금 수급연령인 65세에 진입한다. 앞으로 10년 동안 매년 100만명 가까운 노인 인구가 쏟아지지만, 기초연금이나 국민연금과 같은 공적연금만으로는 이들의 노후 생활비를 충당하기 어렵다. 이에 정부는 베이비부머들이 본격적으로 고령 인구로 진입하는 올해 사적연금 제도를 크게 개편했다. 미래에셋은퇴연구소는 2020년 바뀌는 다섯 가지 연금 정책 방향에 맞춰 연금 자산을 늘릴 수 있는 키워드로 'RAISE(올리다)'를 제시했다.①Relaxing(완화): 주택연금 가입 자격 완화정부는 올해 1분기 중으로 주택연금 가입 연령을 현행 60세(부부 중 한 사람 기준)에서 55세로 낮춘다. 하지만 일찍 받으면 연금액이 줄어들기 때문에 금융자산 보유 규모를 따져 수령 시기를 결정해야 한다. 3억원짜리 주택을 보유한 사람이 60세부터 연금을 받으면 매달 59만5000원을 받지만, 55세부터 받으면 43만4000원으로 줄어든다. 따라서 다른 금융자산이 소득 공백기를 버틸 만큼 충분하다면 굳이 55세에 주택연금을 수령할 필요가 없다. 또 가입 시점의 주택 가격이 높을수록 수령액이 많아지므로 현재 살고 있는 주택에 가격 상승 여지가 있을 경우 주택연금을 늦게 받는 게 유리하다.



②Annuitizing(연금화): 은퇴 자산의 연금화통계청에 따르면 2018년 한 해에만 7만1521명이 2조5808억원의 퇴직연금을 중도 인출했다. 정부는 퇴직급여 연금 수령자를 확대하기 위해 올해부터 퇴직금을 연금으로 받을 때 수령 11년 차부터 연금소득세를 퇴직소득세(퇴직금의 최고 15.5%)의 70%에서 60%로 추가 인하한다. 예를 들어 2억원을 퇴직급여로 받아 연 1000만원씩 20년간 연금으로 수령할 경우 기존에는 퇴직소득세 2000만원의 70%인 1400만원을 세금으로 내야 했다. 그러나 올해부터 변경되는 세제에 따르면 1300만원만 내면 된다. 1~10년 차에는 1000만원의 70%인 700만원을 내지만, 11~20년 차에는 60%인 600만원만 내면 되기 때문이다. 절세 효과를 극대화하려면 1~10년 차까지는 연금 수령을 최소화하고 11년 차 이후 더 많은 돈을 찾아 쓰면 된다.③Improving(개선): 수익·편의성 개선최근 5년간(2014~2018년) 퇴직연금과 개인연금의 연평균 수익률은 각 1.88%, 2.53%로 저조했다. 정부는 연금 수익률을 높이기 위해 연금 가입자가 투자할 수 있는 금융상품에 리츠(REITs·부동산투자신탁)를 추가했다. 리츠는 오피스나 호텔, 물류센터 등 상업용 부동산에 투자하고 임대 수익을 투자자에게 배당으로 지급하는 상품이다. 종전엔 확정급여형(DB형) 퇴직연금만 상장된 리츠에 투자할 수 있었다. 지난해 12월부터는 확정기여형(DC형) 퇴직연금과 개인형 퇴직연금(IRP) 가입자도 투자할 수 있도록 허용됐다. 상장 리츠에 투자하려면 증권사 계좌가 있어야 하므로 은행이나 보험사를 통해 퇴직연금에 가입한 경우 계좌를 이전해야 한다. DC형 퇴직연금은 회사가 지정한 퇴직연금 사업자에 증권사가 없다면 옮길 수 없다.④Supporting(지원): 자발적 연금 적립 지원연금계좌의 납입 한도와 세제 혜택도 늘어난다. 먼저 3년간 한시적으로 50세 이상 장년층의 연금계좌(연금저축+IRP) 세액공제 한도가 최대 700만원에서 900만원으로 늘어난다. 또 올해부터는 ISA(개인종합자산관리계좌) 만기 자금 전액을 연금계좌에 넣을 수 있게 된다. 연금계좌로 넘기는 ISA 만기자금의 10%에 대해선 최대 300만원 한도로 추가 세액공제도 해준다.⑤Easing(완화): 연금소득 격차 완화정부는 은퇴 소득 격차를 완화하기 위해 저소득자에 대한 연금 지원 혜택을 강화했다. 1억5000만원 이하 주택을 소유한 기초연금 수급자에 대해선 주택연금 우대율을 13%에서 20%로 상향했다. 기초연금 지급도 확대했다. 월 최대 30만원을 받을 수 있는 저소득 수급자 기준을 기존 하위 20%에서 40%로 변경했다. 2021년부터는 소득 하위 70% 이하의 모든 수급자를 대상으로 월 최대 30만원이 지급된다.[신수지 기자 sjsj@chosun.com] 	[네이버 메인에서 조선일보 받아보기]	[조선닷컴 바로가기]	[조선일보 구독신청하기] 	- Copyrights ⓒ 조선일보 &amp; chosun.com, 무단 전재 및 재배포 금지 -
]"
